 >TARCYL  cylindrical target: Length= 66.0000 Diameter= 20.0000
     20856 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.50000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
  12065  20  -5   2 1 1 1
  12066  21  -5   2 1 1 1
  12067  22  -5   2 1 1 1
  12068  23  -5   2 1 1 1
  12069  24  -5   2 1 1 1
  12070  25  -5   2 1 1 1
  12071  26  -5   2 1 1 1
  12072  27  -5   2 1 1 1
  12073  28  -5   2 1 1 1
  12074  29  -5   2 1 1 1
  12075  30  -5   2 1 1 1
  12076  31  -5   2 1 1 1
  12077  32  -5   2 1 1 1
  12078  33  -5   2 1 1 1
  12079 -32  -4   2 1 1 1
  12080 -31  -4   2 1 1 1
  12081 -30  -4   2 1 1 1
  12082 -29  -4   2 1 1 1
  12083 -28  -4   2 1 1 1
  12084 -27  -4   2 1 1 1
  12085 -26  -4   2 1 1 1
  12086 -25  -4   2 1 1 1
  12087 -24  -4   2 1 1 1
  12088 -23  -4   2 1 1 1
  12089 -22  -4   2 1 1 1
  12090 -21  -4   2 1 1 1
  12091 -20  -4   2 1 1 1
  12092 -19  -4   2 1 1 1
  12093 -18  -4   2 1 1 1
  12094 -17  -4   2 1 1 1
  12095 -16  -4   2 1 1 1
  12096 -15  -4   2 1 1 1
  12097 -14  -4   2 1 1 1
  12098 -13  -4   2 1 1 1
  12099 -12  -4   2 1 1 1
  12100 -11  -4   2 1 1 1
  12101 -10  -4   2 1 1 1
  12102  -9  -4   2 1 1 1
  12103  -8  -4   2 1 1 1
  12104  -7  -4   2 1 1 1
  12105  -6  -4   2 1 1 1
  12106  -5  -4   2 1 1 1
  12107  -4  -4   2 1 1 1
  12108  -3  -4   2 1 1 1
  12109  -2  -4   2 1 1 1
  12110  -1  -4   2 1 1 1
  12111   0  -4   2 1 1 1
  12112   1  -4   2 1 1 1
  12113   2  -4   2 1 1 1
  12114   3  -4   2 1 1 1
  12115   4  -4   2 1 1 1
  12116   5  -4   2 1 1 1
  12117   6  -4   2 1 1 1
  12118   7  -4   2 1 1 1
  12119   8  -4   2 1 1 1
  12120   9  -4   2 1 1 1
  12121  10  -4   2 1 1 1
  12122  11  -4   2 1 1 1
  12123  12  -4   2 1 1 1
  12124  13  -4   2 1 1 1
  12125  14  -4   2 1 1 1
  12126  15  -4   2 1 1 1
  12127  16  -4   2 1 1 1
  12128  17  -4   2 1 1 1
  12129  18  -4   2 1 1 1
  12130  19  -4   2 1 1 1
  12131  20  -4   2 1 1 1
  12132  21  -4   2 1 1 1
  12133  22  -4   2 1 1 1
  12134  23  -4   2 1 1 1
  12135  24  -4   2 1 1 1
  12136  25  -4   2 1 1 1
  12137  26  -4   2 1 1 1
  12138  27  -4   2 1 1 1
  12139  28  -4   2 1 1 1
  12140  29  -4   2 1 1 1
  12141  30  -4   2 1 1 1
  12142  31  -4   2 1 1 1
  12143  32  -4   2 1 1 1
  12144  33  -4   2 1 1 1
  12145 -32  -3   2 1 1 1
  12146 -31  -3   2 1 1 1
  12147 -30  -3   2 1 1 1
  12148 -29  -3   2 1 1 1
  12149 -28  -3   2 1 1 1
  12150 -27  -3   2 1 1 1
  12151 -26  -3   2 1 1 1
  12152 -25  -3   2 1 1 1
  12153 -24  -3   2 1 1 1
  12154 -23  -3   2 1 1 1
  12155 -22  -3   2 1 1 1
  12156 -21  -3   2 1 1 1
  12157 -20  -3   2 1 1 1
  12158 -19  -3   2 1 1 1
  12159 -18  -3   2 1 1 1
  12160 -17  -3   2 1 1 1
  12161 -16  -3   2 1 1 1
  12162 -15  -3   2 1 1 1
  12163 -14  -3   2 1 1 1
  12164 -13  -3   2 1 1 1
  12165 -12  -3   2 1 1 1
  12166 -11  -3   2 1 1 1
  12167 -10  -3   2 1 1 1
  12168  -9  -3   2 1 1 1
  12169  -8  -3   2 1 1 1
  12170  -7  -3   2 1 1 1
  12171  -6  -3   2 1 1 1
  12172  -5  -3   2 1 1 1
  12173  -4  -3   2 1 1 1
  12174  -3  -3   2 1 1 1
  12175  -2  -3   2 1 1 1
  12176  -1  -3   2 1 1 1
  12177   0  -3   2 1 1 1
  12178   1  -3   2 1 1 1
  12179   2  -3   2 1 1 1
  12180   3  -3   2 1 1 1
  12181   4  -3   2 1 1 1
  12182   5  -3   2 1 1 1
  12183   6  -3   2 1 1 1
  12184   7  -3   2 1 1 1
  12185   8  -3   2 1 1 1
  12186   9  -3   2 1 1 1
  12187  10  -3   2 1 1 1
  12188  11  -3   2 1 1 1
  12189  12  -3   2 1 1 1
  12190  13  -3   2 1 1 1
  12191  14  -3   2 1 1 1
  12192  15  -3   2 1 1 1
  12193  16  -3   2 1 1 1
  12194  17  -3   2 1 1 1
  12195  18  -3   2 1 1 1
  12196  19  -3   2 1 1 1
  12197  20  -3   2 1 1 1
  12198  21  -3   2 1 1 1
  12199  22  -3   2 1 1 1
  12200  23  -3   2 1 1 1
  12201  24  -3   2 1 1 1
  12202  25  -3   2 1 1 1
  12203  26  -3   2 1 1 1
  12204  27  -3   2 1 1 1
  12205  28  -3   2 1 1 1
  12206  29  -3   2 1 1 1
  12207  30  -3   2 1 1 1
  12208  31  -3   2 1 1 1
  12209  32  -3   2 1 1 1
  12210  33  -3   2 1 1 1
  12211 -32  -2   2 1 1 1
  12212 -31  -2   2 1 1 1
  12213 -30  -2   2 1 1 1
  12214 -29  -2   2 1 1 1
  12215 -28  -2   2 1 1 1
  12216 -27  -2   2 1 1 1
  12217 -26  -2   2 1 1 1
  12218 -25  -2   2 1 1 1
  12219 -24  -2   2 1 1 1
  12220 -23  -2   2 1 1 1
  12221 -22  -2   2 1 1 1
  12222 -21  -2   2 1 1 1
  12223 -20  -2   2 1 1 1
  12224 -19  -2   2 1 1 1
  12225 -18  -2   2 1 1 1
  12226 -17  -2   2 1 1 1
  12227 -16  -2   2 1 1 1
  12228 -15  -2   2 1 1 1
  12229 -14  -2   2 1 1 1
  12230 -13  -2   2 1 1 1
  12231 -12  -2   2 1 1 1
  12232 -11  -2   2 1 1 1
  12233 -10  -2   2 1 1 1
  12234  -9  -2   2 1 1 1
  12235  -8  -2   2 1 1 1
  12236  -7  -2   2 1 1 1
  12237  -6  -2   2 1 1 1
  12238  -5  -2   2 1 1 1
  12239  -4  -2   2 1 1 1
  12240  -3  -2   2 1 1 1
  12241  -2  -2   2 1 1 1
  12242  -1  -2   2 1 1 1
  12243   0  -2   2 1 1 1
  12244   1  -2   2 1 1 1
  12245   2  -2   2 1 1 1
  12246   3  -2   2 1 1 1
  12247   4  -2   2 1 1 1
  12248   5  -2   2 1 1 1
  12249   6  -2   2 1 1 1
  12250   7  -2   2 1 1 1
  12251   8  -2   2 1 1 1
  12252   9  -2   2 1 1 1
  12253  10  -2   2 1 1 1
  12254  11  -2   2 1 1 1
  12255  12  -2   2 1 1 1
  12256  13  -2   2 1 1 1
  12257  14  -2   2 1 1 1
  12258  15  -2   2 1 1 1
  12259  16  -2   2 1 1 1
  12260  17  -2   2 1 1 1
  12261  18  -2   2 1 1 1
  12262  19  -2   2 1 1 1
  12263  20  -2   2 1 1 1
  12264  21  -2   2 1 1 1
  12265  22  -2   2 1 1 1
  12266  23  -2   2 1 1 1
  12267  24  -2   2 1 1 1
  12268  25  -2   2 1 1 1
  12269  26  -2   2 1 1 1
  12270  27  -2   2 1 1 1
  12271  28  -2   2 1 1 1
  12272  29  -2   2 1 1 1
  12273  30  -2   2 1 1 1
  12274  31  -2   2 1 1 1
  12275  32  -2   2 1 1 1
  12276  33  -2   2 1 1 1
  12277 -32  -1   2 1 1 1
  12278 -31  -1   2 1 1 1
  12279 -30  -1   2 1 1 1
  12280 -29  -1   2 1 1 1
  12281 -28  -1   2 1 1 1
  12282 -27  -1   2 1 1 1
  12283 -26  -1   2 1 1 1
  12284 -25  -1   2 1 1 1
  12285 -24  -1   2 1 1 1
  12286 -23  -1   2 1 1 1
  12287 -22  -1   2 1 1 1
  12288 -21  -1   2 1 1 1
  12289 -20  -1   2 1 1 1
  12290 -19  -1   2 1 1 1
  12291 -18  -1   2 1 1 1
  12292 -17  -1   2 1 1 1
  12293 -16  -1   2 1 1 1
  12294 -15  -1   2 1 1 1
  12295 -14  -1   2 1 1 1
  12296 -13  -1   2 1 1 1
  12297 -12  -1   2 1 1 1
  12298 -11  -1   2 1 1 1
  12299 -10  -1   2 1 1 1
  12300  -9  -1   2 1 1 1
  12301  -8  -1   2 1 1 1
  12302  -7  -1   2 1 1 1
  12303  -6  -1   2 1 1 1
  12304  -5  -1   2 1 1 1
  12305  -4  -1   2 1 1 1
  12306  -3  -1   2 1 1 1
  12307  -2  -1   2 1 1 1
  12308  -1  -1   2 1 1 1
  12309   0  -1   2 1 1 1
  12310   1  -1   2 1 1 1
  12311   2  -1   2 1 1 1
  12312   3  -1   2 1 1 1
  12313   4  -1   2 1 1 1
  12314   5  -1   2 1 1 1
  12315   6  -1   2 1 1 1
  12316   7  -1   2 1 1 1
  12317   8  -1   2 1 1 1
  12318   9  -1   2 1 1 1
  12319  10  -1   2 1 1 1
  12320  11  -1   2 1 1 1
  12321  12  -1   2 1 1 1
  12322  13  -1   2 1 1 1
  12323  14  -1   2 1 1 1
  12324  15  -1   2 1 1 1
  12325  16  -1   2 1 1 1
  12326  17  -1   2 1 1 1
  12327  18  -1   2 1 1 1
  12328  19  -1   2 1 1 1
  12329  20  -1   2 1 1 1
  12330  21  -1   2 1 1 1
  12331  22  -1   2 1 1 1
  12332  23  -1   2 1 1 1
  12333  24  -1   2 1 1 1
  12334  25  -1   2 1 1 1
  12335  26  -1   2 1 1 1
  12336  27  -1   2 1 1 1
  12337  28  -1   2 1 1 1
  12338  29  -1   2 1 1 1
  12339  30  -1   2 1 1 1
  12340  31  -1   2 1 1 1
  12341  32  -1   2 1 1 1
  12342  33  -1   2 1 1 1
  12343 -32   0   2 1 1 1
  12344 -31   0   2 1 1 1
  12345 -30   0   2 1 1 1
  12346 -29   0   2 1 1 1
  12347 -28   0   2 1 1 1
  12348 -27   0   2 1 1 1
  12349 -26   0   2 1 1 1
  12350 -25   0   2 1 1 1
  12351 -24   0   2 1 1 1
  12352 -23   0   2 1 1 1
  12353 -22   0   2 1 1 1
  12354 -21   0   2 1 1 1
  12355 -20   0   2 1 1 1
  12356 -19   0   2 1 1 1
  12357 -18   0   2 1 1 1
  12358 -17   0   2 1 1 1
  12359 -16   0   2 1 1 1
  12360 -15   0   2 1 1 1
  12361 -14   0   2 1 1 1
  12362 -13   0   2 1 1 1
  12363 -12   0   2 1 1 1
  12364 -11   0   2 1 1 1
  12365 -10   0   2 1 1 1
  12366  -9   0   2 1 1 1
  12367  -8   0   2 1 1 1
  12368  -7   0   2 1 1 1
  12369  -6   0   2 1 1 1
  12370  -5   0   2 1 1 1
  12371  -4   0   2 1 1 1
  12372  -3   0   2 1 1 1
  12373  -2   0   2 1 1 1
  12374  -1   0   2 1 1 1
  12375   0   0   2 1 1 1
  12376   1   0   2 1 1 1
  12377   2   0   2 1 1 1
  12378   3   0   2 1 1 1
  12379   4   0   2 1 1 1
  12380   5   0   2 1 1 1
  12381   6   0   2 1 1 1
  12382   7   0   2 1 1 1
  12383   8   0   2 1 1 1
  12384   9   0   2 1 1 1
  12385  10   0   2 1 1 1
  12386  11   0   2 1 1 1
  12387  12   0   2 1 1 1
  12388  13   0   2 1 1 1
  12389  14   0   2 1 1 1
  12390  15   0   2 1 1 1
  12391  16   0   2 1 1 1
  12392  17   0   2 1 1 1
  12393  18   0   2 1 1 1
  12394  19   0   2 1 1 1
  12395  20   0   2 1 1 1
  12396  21   0   2 1 1 1
  12397  22   0   2 1 1 1
  12398  23   0   2 1 1 1
  12399  24   0   2 1 1 1
  12400  25   0   2 1 1 1
  12401  26   0   2 1 1 1
  12402  27   0   2 1 1 1
  12403  28   0   2 1 1 1
  12404  29   0   2 1 1 1
  12405  30   0   2 1 1 1
  12406  31   0   2 1 1 1
  12407  32   0   2 1 1 1
  12408  33   0   2 1 1 1
  12409 -32   1   2 1 1 1
  12410 -31   1   2 1 1 1
  12411 -30   1   2 1 1 1
  12412 -29   1   2 1 1 1
  12413 -28   1   2 1 1 1
  12414 -27   1   2 1 1 1
  12415 -26   1   2 1 1 1
  12416 -25   1   2 1 1 1
  12417 -24   1   2 1 1 1
  12418 -23   1   2 1 1 1
  12419 -22   1   2 1 1 1
  12420 -21   1   2 1 1 1
  12421 -20   1   2 1 1 1
  12422 -19   1   2 1 1 1
  12423 -18   1   2 1 1 1
  12424 -17   1   2 1 1 1
  12425 -16   1   2 1 1 1
  12426 -15   1   2 1 1 1
  12427 -14   1   2 1 1 1
  12428 -13   1   2 1 1 1
  12429 -12   1   2 1 1 1
  12430 -11   1   2 1 1 1
  12431 -10   1   2 1 1 1
  12432  -9   1   2 1 1 1
  12433  -8   1   2 1 1 1
  12434  -7   1   2 1 1 1
  12435  -6   1   2 1 1 1
  12436  -5   1   2 1 1 1
  12437  -4   1   2 1 1 1
  12438  -3   1   2 1 1 1
  12439  -2   1   2 1 1 1
  12440  -1   1   2 1 1 1
  12441   0   1   2 1 1 1
  12442   1   1   2 1 1 1
  12443   2   1   2 1 1 1
  12444   3   1   2 1 1 1
  12445   4   1   2 1 1 1
  12446   5   1   2 1 1 1
  12447   6   1   2 1 1 1
  12448   7   1   2 1 1 1
  12449   8   1   2 1 1 1
  12450   9   1   2 1 1 1
  12451  10   1   2 1 1 1
  12452  11   1   2 1 1 1
  12453  12   1   2 1 1 1
  12454  13   1   2 1 1 1
  12455  14   1   2 1 1 1
  12456  15   1   2 1 1 1
  12457  16   1   2 1 1 1
  12458  17   1   2 1 1 1
  12459  18   1   2 1 1 1
  12460  19   1   2 1 1 1
  12461  20   1   2 1 1 1
  12462  21   1   2 1 1 1
  12463  22   1   2 1 1 1
  12464  23   1   2 1 1 1
  12465  24   1   2 1 1 1
  12466  25   1   2 1 1 1
  12467  26   1   2 1 1 1
  12468  27   1   2 1 1 1
  12469  28   1   2 1 1 1
  12470  29   1   2 1 1 1
  12471  30   1   2 1 1 1
  12472  31   1   2 1 1 1
  12473  32   1   2 1 1 1
  12474  33   1   2 1 1 1
  12475 -32   2   2 1 1 1
  12476 -31   2   2 1 1 1
  12477 -30   2   2 1 1 1
  12478 -29   2   2 1 1 1
  12479 -28   2   2 1 1 1
  12480 -27   2   2 1 1 1
  12481 -26   2   2 1 1 1
  12482 -25   2   2 1 1 1
  12483 -24   2   2 1 1 1
  12484 -23   2   2 1 1 1
  12485 -22   2   2 1 1 1
  12486 -21   2   2 1 1 1
  12487 -20   2   2 1 1 1
  12488 -19   2   2 1 1 1
  12489 -18   2   2 1 1 1
  12490 -17   2   2 1 1 1
  12491 -16   2   2 1 1 1
  12492 -15   2   2 1 1 1
  12493 -14   2   2 1 1 1
  12494 -13   2   2 1 1 1
  12495 -12   2   2 1 1 1
  12496 -11   2   2 1 1 1
  12497 -10   2   2 1 1 1
  12498  -9   2   2 1 1 1
  12499  -8   2   2 1 1 1
  12500  -7   2   2 1 1 1
  12501  -6   2   2 1 1 1
  12502  -5   2   2 1 1 1
  12503  -4   2   2 1 1 1
  12504  -3   2   2 1 1 1
  12505  -2   2   2 1 1 1
  12506  -1   2   2 1 1 1
  12507   0   2   2 1 1 1
  12508   1   2   2 1 1 1
  12509   2   2   2 1 1 1
  12510   3   2   2 1 1 1
  12511   4   2   2 1 1 1
  12512   5   2   2 1 1 1
  12513   6   2   2 1 1 1
  12514   7   2   2 1 1 1
  12515   8   2   2 1 1 1
  12516   9   2   2 1 1 1
  12517  10   2   2 1 1 1
  12518  11   2   2 1 1 1
  12519  12   2   2 1 1 1
  12520  13   2   2 1 1 1
  12521  14   2   2 1 1 1
  12522  15   2   2 1 1 1
  12523  16   2   2 1 1 1
  12524  17   2   2 1 1 1
  12525  18   2   2 1 1 1
  12526  19   2   2 1 1 1
  12527  20   2   2 1 1 1
  12528  21   2   2 1 1 1
  12529  22   2   2 1 1 1
  12530  23   2   2 1 1 1
  12531  24   2   2 1 1 1
  12532  25   2   2 1 1 1
  12533  26   2   2 1 1 1
  12534  27   2   2 1 1 1
  12535  28   2   2 1 1 1
  12536  29   2   2 1 1 1
  12537  30   2   2 1 1 1
  12538  31   2   2 1 1 1
  12539  32   2   2 1 1 1
  12540  33   2   2 1 1 1
  12541 -32   3   2 1 1 1
  12542 -31   3   2 1 1 1
  12543 -30   3   2 1 1 1
  12544 -29   3   2 1 1 1
  12545 -28   3   2 1 1 1
  12546 -27   3   2 1 1 1
  12547 -26   3   2 1 1 1
  12548 -25   3   2 1 1 1
  12549 -24   3   2 1 1 1
  12550 -23   3   2 1 1 1
  12551 -22   3   2 1 1 1
  12552 -21   3   2 1 1 1
  12553 -20   3   2 1 1 1
  12554 -19   3   2 1 1 1
  12555 -18   3   2 1 1 1
  12556 -17   3   2 1 1 1
  12557 -16   3   2 1 1 1
  12558 -15   3   2 1 1 1
  12559 -14   3   2 1 1 1
  12560 -13   3   2 1 1 1
  12561 -12   3   2 1 1 1
  12562 -11   3   2 1 1 1
  12563 -10   3   2 1 1 1
  12564  -9   3   2 1 1 1
  12565  -8   3   2 1 1 1
  12566  -7   3   2 1 1 1
  12567  -6   3   2 1 1 1
  12568  -5   3   2 1 1 1
  12569  -4   3   2 1 1 1
  12570  -3   3   2 1 1 1
  12571  -2   3   2 1 1 1
  12572  -1   3   2 1 1 1
  12573   0   3   2 1 1 1
  12574   1   3   2 1 1 1
  12575   2   3   2 1 1 1
  12576   3   3   2 1 1 1
  12577   4   3   2 1 1 1
  12578   5   3   2 1 1 1
  12579   6   3   2 1 1 1
  12580   7   3   2 1 1 1
  12581   8   3   2 1 1 1
  12582   9   3   2 1 1 1
  12583  10   3   2 1 1 1
  12584  11   3   2 1 1 1
  12585  12   3   2 1 1 1
  12586  13   3   2 1 1 1
  12587  14   3   2 1 1 1
  12588  15   3   2 1 1 1
  12589  16   3   2 1 1 1
  12590  17   3   2 1 1 1
  12591  18   3   2 1 1 1
  12592  19   3   2 1 1 1
  12593  20   3   2 1 1 1
  12594  21   3   2 1 1 1
  12595  22   3   2 1 1 1
  12596  23   3   2 1 1 1
  12597  24   3   2 1 1 1
  12598  25   3   2 1 1 1
  12599  26   3   2 1 1 1
  12600  27   3   2 1 1 1
  12601  28   3   2 1 1 1
  12602  29   3   2 1 1 1
  12603  30   3   2 1 1 1
  12604  31   3   2 1 1 1
  12605  32   3   2 1 1 1
  12606  33   3   2 1 1 1
  12607 -32   4   2 1 1 1
  12608 -31   4   2 1 1 1
  12609 -30   4   2 1 1 1
  12610 -29   4   2 1 1 1
  12611 -28   4   2 1 1 1
  12612 -27   4   2 1 1 1
  12613 -26   4   2 1 1 1
  12614 -25   4   2 1 1 1
  12615 -24   4   2 1 1 1
  12616 -23   4   2 1 1 1
  12617 -22   4   2 1 1 1
  12618 -21   4   2 1 1 1
  12619 -20   4   2 1 1 1
  12620 -19   4   2 1 1 1
  12621 -18   4   2 1 1 1
  12622 -17   4   2 1 1 1
  12623 -16   4   2 1 1 1
  12624 -15   4   2 1 1 1
  12625 -14   4   2 1 1 1
  12626 -13   4   2 1 1 1
  12627 -12   4   2 1 1 1
  12628 -11   4   2 1 1 1
  12629 -10   4   2 1 1 1
  12630  -9   4   2 1 1 1
  12631  -8   4   2 1 1 1
  12632  -7   4   2 1 1 1
  12633  -6   4   2 1 1 1
  12634  -5   4   2 1 1 1
  12635  -4   4   2 1 1 1
  12636  -3   4   2 1 1 1
  12637  -2   4   2 1 1 1
  12638  -1   4   2 1 1 1
  12639   0   4   2 1 1 1
  12640   1   4   2 1 1 1
  12641   2   4   2 1 1 1
  12642   3   4   2 1 1 1
  12643   4   4   2 1 1 1
  12644   5   4   2 1 1 1
  12645   6   4   2 1 1 1
  12646   7   4   2 1 1 1
  12647   8   4   2 1 1 1
  12648   9   4   2 1 1 1
  12649  10   4   2 1 1 1
  12650  11   4   2 1 1 1
  12651  12   4   2 1 1 1
  12652  13   4   2 1 1 1
  12653  14   4   2 1 1 1
  12654  15   4   2 1 1 1
  12655  16   4   2 1 1 1
  12656  17   4   2 1 1 1
  12657  18   4   2 1 1 1
  12658  19   4   2 1 1 1
  12659  20   4   2 1 1 1
  12660  21   4   2 1 1 1
  12661  22   4   2 1 1 1
  12662  23   4   2 1 1 1
  12663  24   4   2 1 1 1
  12664  25   4   2 1 1 1
  12665  26   4   2 1 1 1
  12666  27   4   2 1 1 1
  12667  28   4   2 1 1 1
  12668  29   4   2 1 1 1
  12669  30   4   2 1 1 1
  12670  31   4   2 1 1 1
  12671  32   4   2 1 1 1
  12672  33   4   2 1 1 1
  12673 -32   5   2 1 1 1
  12674 -31   5   2 1 1 1
  12675 -30   5   2 1 1 1
  12676 -29   5   2 1 1 1
  12677 -28   5   2 1 1 1
  12678 -27   5   2 1 1 1
  12679 -26   5   2 1 1 1
  12680 -25   5   2 1 1 1
  12681 -24   5   2 1 1 1
  12682 -23   5   2 1 1 1
  12683 -22   5   2 1 1 1
  12684 -21   5   2 1 1 1
  12685 -20   5   2 1 1 1
  12686 -19   5   2 1 1 1
  12687 -18   5   2 1 1 1
  12688 -17   5   2 1 1 1
  12689 -16   5   2 1 1 1
  12690 -15   5   2 1 1 1
  12691 -14   5   2 1 1 1
  12692 -13   5   2 1 1 1
  12693 -12   5   2 1 1 1
  12694 -11   5   2 1 1 1
  12695 -10   5   2 1 1 1
  12696  -9   5   2 1 1 1
  12697  -8   5   2 1 1 1
  12698  -7   5   2 1 1 1
  12699  -6   5   2 1 1 1
  12700  -5   5   2 1 1 1
  12701  -4   5   2 1 1 1
  12702  -3   5   2 1 1 1
  12703  -2   5   2 1 1 1
  12704  -1   5   2 1 1 1
  12705   0   5   2 1 1 1
  12706   1   5   2 1 1 1
  12707   2   5   2 1 1 1
  12708   3   5   2 1 1 1
  12709   4   5   2 1 1 1
  12710   5   5   2 1 1 1
  12711   6   5   2 1 1 1
  12712   7   5   2 1 1 1
  12713   8   5   2 1 1 1
  12714   9   5   2 1 1 1
  12715  10   5   2 1 1 1
  12716  11   5   2 1 1 1
  12717  12   5   2 1 1 1
  12718  13   5   2 1 1 1
  12719  14   5   2 1 1 1
  12720  15   5   2 1 1 1
  12721  16   5   2 1 1 1
  12722  17   5   2 1 1 1
  12723  18   5   2 1 1 1
  12724  19   5   2 1 1 1
  12725  20   5   2 1 1 1
  12726  21   5   2 1 1 1
  12727  22   5   2 1 1 1
  12728  23   5   2 1 1 1
  12729  24   5   2 1 1 1
  12730  25   5   2 1 1 1
  12731  26   5   2 1 1 1
  12732  27   5   2 1 1 1
  12733  28   5   2 1 1 1
  12734  29   5   2 1 1 1
  12735  30   5   2 1 1 1
  12736  31   5   2 1 1 1
  12737  32   5   2 1 1 1
  12738  33   5   2 1 1 1
  12739 -32   6   2 1 1 1
  12740 -31   6   2 1 1 1
  12741 -30   6   2 1 1 1
  12742 -29   6   2 1 1 1
  12743 -28   6   2 1 1 1
  12744 -27   6   2 1 1 1
  12745 -26   6   2 1 1 1
  12746 -25   6   2 1 1 1
  12747 -24   6   2 1 1 1
  12748 -23   6   2 1 1 1
  12749 -22   6   2 1 1 1
  12750 -21   6   2 1 1 1
  12751 -20   6   2 1 1 1
  12752 -19   6   2 1 1 1
  12753 -18   6   2 1 1 1
  12754 -17   6   2 1 1 1
  12755 -16   6   2 1 1 1
  12756 -15   6   2 1 1 1
  12757 -14   6   2 1 1 1
  12758 -13   6   2 1 1 1
  12759 -12   6   2 1 1 1
  12760 -11   6   2 1 1 1
  12761 -10   6   2 1 1 1
  12762  -9   6   2 1 1 1
  12763  -8   6   2 1 1 1
  12764  -7   6   2 1 1 1
  12765  -6   6   2 1 1 1
  12766  -5   6   2 1 1 1
  12767  -4   6   2 1 1 1
  12768  -3   6   2 1 1 1
  12769  -2   6   2 1 1 1
  12770  -1   6   2 1 1 1
  12771   0   6   2 1 1 1
  12772   1   6   2 1 1 1
  12773   2   6   2 1 1 1
  12774   3   6   2 1 1 1
  12775   4   6   2 1 1 1
  12776   5   6   2 1 1 1
  12777   6   6   2 1 1 1
  12778   7   6   2 1 1 1
  12779   8   6   2 1 1 1
  12780   9   6   2 1 1 1
  12781  10   6   2 1 1 1
  12782  11   6   2 1 1 1
  12783  12   6   2 1 1 1
  12784  13   6   2 1 1 1
  12785  14   6   2 1 1 1
  12786  15   6   2 1 1 1
  12787  16   6   2 1 1 1
  12788  17   6   2 1 1 1
  12789  18   6   2 1 1 1
  12790  19   6   2 1 1 1
  12791  20   6   2 1 1 1
  12792  21   6   2 1 1 1
  12793  22   6   2 1 1 1
  12794  23   6   2 1 1 1
  12795  24   6   2 1 1 1
  12796  25   6   2 1 1 1
  12797  26   6   2 1 1 1
  12798  27   6   2 1 1 1
  12799  28   6   2 1 1 1
  12800  29   6   2 1 1 1
  12801  30   6   2 1 1 1
  12802  31   6   2 1 1 1
  12803  32   6   2 1 1 1
  12804  33   6   2 1 1 1
  12805 -32   7   2 1 1 1
  12806 -31   7   2 1 1 1
  12807 -30   7   2 1 1 1
  12808 -29   7   2 1 1 1
  12809 -28   7   2 1 1 1
  12810 -27   7   2 1 1 1
  12811 -26   7   2 1 1 1
  12812 -25   7   2 1 1 1
  12813 -24   7   2 1 1 1
  12814 -23   7   2 1 1 1
  12815 -22   7   2 1 1 1
  12816 -21   7   2 1 1 1
  12817 -20   7   2 1 1 1
  12818 -19   7   2 1 1 1
  12819 -18   7   2 1 1 1
  12820 -17   7   2 1 1 1
  12821 -16   7   2 1 1 1
  12822 -15   7   2 1 1 1
  12823 -14   7   2 1 1 1
  12824 -13   7   2 1 1 1
  12825 -12   7   2 1 1 1
  12826 -11   7   2 1 1 1
  12827 -10   7   2 1 1 1
  12828  -9   7   2 1 1 1
  12829  -8   7   2 1 1 1
  12830  -7   7   2 1 1 1
  12831  -6   7   2 1 1 1
  12832  -5   7   2 1 1 1
  12833  -4   7   2 1 1 1
  12834  -3   7   2 1 1 1
  12835  -2   7   2 1 1 1
  12836  -1   7   2 1 1 1
  12837   0   7   2 1 1 1
  12838   1   7   2 1 1 1
  12839   2   7   2 1 1 1
  12840   3   7   2 1 1 1
  12841   4   7   2 1 1 1
  12842   5   7   2 1 1 1
  12843   6   7   2 1 1 1
  12844   7   7   2 1 1 1
  12845   8   7   2 1 1 1
  12846   9   7   2 1 1 1
  12847  10   7   2 1 1 1
  12848  11   7   2 1 1 1
  12849  12   7   2 1 1 1
  12850  13   7   2 1 1 1
  12851  14   7   2 1 1 1
  12852  15   7   2 1 1 1
  12853  16   7   2 1 1 1
  12854  17   7   2 1 1 1
  12855  18   7   2 1 1 1
  12856  19   7   2 1 1 1
  12857  20   7   2 1 1 1
  12858  21   7   2 1 1 1
  12859  22   7   2 1 1 1
  12860  23   7   2 1 1 1
  12861  24   7   2 1 1 1
  12862  25   7   2 1 1 1
  12863  26   7   2 1 1 1
  12864  27   7   2 1 1 1
  12865  28   7   2 1 1 1
  12866  29   7   2 1 1 1
  12867  30   7   2 1 1 1
  12868  31   7   2 1 1 1
  12869  32   7   2 1 1 1
  12870  33   7   2 1 1 1
  12871 -32   8   2 1 1 1
  12872 -31   8   2 1 1 1
  12873 -30   8   2 1 1 1
  12874 -29   8   2 1 1 1
  12875 -28   8   2 1 1 1
  12876 -27   8   2 1 1 1
  12877 -26   8   2 1 1 1
  12878 -25   8   2 1 1 1
  12879 -24   8   2 1 1 1
  12880 -23   8   2 1 1 1
  12881 -22   8   2 1 1 1
  12882 -21   8   2 1 1 1
  12883 -20   8   2 1 1 1
